ID,Name,Age,Nationality,Overall,Club,Preferred Foot,Weak Foot,Skill Moves,Position,Height(cm),Weight(kg),Kit Number
239335,Óscar,24,Spain,76,RC Celta de Vigo,Right,3,3,CM,174,68,5
220621,S. Benrahma,26,Algeria,78,West Ham United,Right,4,4,SUB,172,67,22
235172,Rúben Vinagre,23,Portugal,73,Everton,Left,2,4,SUB,174,71,29
190748,21 Y. Öztekin,33,Turkey,72,Demir Grup Sivasspor,Right,3,3,SUB,179,70,10
247495,Moncayola,24,Spain,75,CA Osasuna,Right,4,3,RCM,189,86,7
247150,A. Vigo,23,Argentina,70,Club Atlético Independiente,Right,3,3,RB,175,74,28
181820,S. Jovetić,32,Montenegro,77,Hertha BSC,Right,4,3,ST,183,79,19
201535,R. Varane,29,France,84,Manchester United,Right,4,2,LCB,191,81,19
186687,18 G. Kačar,30,Serbia,72,FC Augsburg,Right,3,2,SUB,185,84,20
252541,J. Chotard,20,France,74,Montpellier Hérault SC,Right,4,3,LDM,179,70,13
218659,M. Targett,26,United Kingdom,77,Newcastle United,Left,2,3,LB,183,70,13
257866,N. Fernández Mercau,22,Argentina,70,San Lorenzo de Almagro,Left,3,4,LWB,172,66,26
240017,A. Skov Olsen,22,Denmark,76,Club Brugge KV,Left,4,4,RM,188,75,7
183895,M. Moralez,35,Argentina,76,New York City FC,Right,4,4,CAM,158,56,10
169706,J. Cork,33,United Kingdom,74,Burnley,Right,4,3,CDM,184,75,4
205346,R. Fredericks,29,United Kingdom,75,AFC Bournemouth,Right,3,3,SUB,181,74,2
199236,Hong Chul,31,Korea Republic,71,Daegu FC,Left,3,3,LWB,176,70,33
205989,C. Chambers,27,United Kingdom,75,Aston Villa,Right,3,2,SUB,182,77,16
216497,M. Philipp,28,Germany,76,VfL Wolfsburg,Right,4,3,SUB,183,79,17
239770,N. Casale,24,Italy,76,Lazio,Right,3,2,SUB,191,80,15
236883,M. Anderson,24,Iceland,66,Aarhus GF,Right,4,3,RCM,180,69,8
176949,18 B. Ruíz,31,Costa Rica,76,Sporting CP,Left,2,4,SUB,188,78,20
253220,22 E. Dasa,28,Israel,73,Vitesse,Right,3,2,RWB,170,62,2
225478,Serginho,28,Brazil,70,Changchun Yatai FC,Left,4,4,SUB,189,85,10
221908,L. Morgan,25,Scotland,72,New York Red Bulls,Right,5,3,RM,178,75,10
186881,J. Holland,33,Australia,71,FK Austria Wien,Right,4,2,LDM,182,76,8
235634,G. Konan,26,Côte d'Ivoire,76,Al Nassr,Left,3,3,LB,176,71,87
246321,D. Maeda,24,Japan,72,Celtic,Right,3,3,LW,173,68,38
236721,L. Fomba,24,France,72,Nîmes Olympique,Right,2,3,RCM,188,68,12
259245,O. Doumbia,30,Côte d'Ivoire,71,FC Lugano,Right,3,2,RCM,175,70,20
230936,Á. Nagy,27,Hungary,72,Pisa,Right,4,3,RCM,178,70,8
227873,A. Touré,26,Mali,74,Eintracht Frankfurt,Right,3,3,RCB,183,81,18
232120,S. Moore,25,United States,72,Nashville SC,Right,3,3,SUB,180,74,18
237540,P. Förster,27,Germany,72,VfL Bochum 1848,Left,3,3,RCM,188,82,10
258090,E. Meza,23,Argentina,71,Club Atlético Colón,Right,3,3,RB,175,72,21
202651,Suso,28,Spain,79,Sevilla FC,Left,3,4,SUB,176,70,7
234728,L. Bénes,24,Slovakia,73,Hamburger SV,Left,3,3,LCM,181,72,8
221269,J. Riedewald,25,Netherlands,74,Crystal Palace,Left,2,3,SUB,182,79,44
195033,M. Leckie,31,Australia,71,Melbourne City FC,Right,4,3,LAM,181,82,7
221634,L. Acosta,28,Argentina,76,FC Cincinnati,Right,3,5,CAM,161,59,10
230498,Luimo Boas Santos,22,Brazil,79,Santos,Right,4,4,ST,176,73,9
190084,P. Tachtsidis,31,Greece,72,Al Fayha,Left,3,3,CAM,191,86,77
175254,22 F. Caicedo,32,Ecuador,76,Inter,Left,3,3,SUB,183,82,88
16,19 Luis García,37,Spain,71,KAS Eupen,Right,4,3,LCM,178,65,10
234072,A. Ralston,23,Scotland,71,Celtic,Right,3,2,SUB,183,78,56
240744,M. Ojeda,23,Argentina,76,Godoy Cruz,Left,4,3,RM,179,78,11
234128,Luiz Araújo,26,Brazil,78,Atlanta United,Left,2,4,RAM,175,70,19
236311,M. Rog,26,Croatia,72,Cagliari,Right,3,3,SUB,180,73,6
253293,B. Ocampo,23,Uruguay,73,Club Nacional de Football,Right,3,4,SUB,175,74,7
197891,Juanmi,29,Spain,79,Real Betis Balompié,Right,3,3,LM,172,69,7
213512,G. Þórarinsson,30,Iceland,67,,Left,4,3,SUB,183,75,3
236632,David Neres,25,Brazil,79,SL Benfica,Left,3,5,RM,176,71,7
237840,M. Andersen,23,Denmark,71,Venezia FC,Right,3,3,RCM,175,64,38
189805,L. de Jong,31,Netherlands,79,PSV,Right,5,3,ST,188,86,9
215202,L. Janson,27,Argentina,75,Vélez Sarsfield,Right,3,4,LW,171,67,11
216605,Akapo,29,Equatorial Guinea,75,San Jose Earthquakes,Right,3,2,LB,179,70,2
259190,D. Lopy,20,Senegal,71,Stade de Reims,Right,3,2,RES,184,79,26
189234,M. Risse,32,Germany,67,Viktoria Köln,Right,2,3,RM,183,75,31
253163,R. Araujo,23,Uruguay,83,FC Barcelona,Right,3,2,RB,192,91,4
220815,J. Narváez,27,Colombia,70,Real Zaragoza,Right,3,3,SUB,181,79,7
233731,A. Isak,22,Sweden,80,Real Sociedad,Right,5,4,ST,192,77,19
217699,I. Slimani,34,Algeria,75,Sporting CP,Right,3,2,SUB,188,83,9
219686,Carlos Júnior,26,Brazil,75,Al Shabab,Right,3,3,RW,176,75,13
226710,G. Scamacca,23,Italy,80,West Ham United,Right,3,4,SUB,195,85,7
211891,A. Voglsammer,30,Germany,73,1. FC Union Berlin,Right,3,3,SUB,178,83,9
264701,22 A. Zakharyan,18,Russia,72,,Right,4,3,LW,183,72,24
227642,S. Adegbenro,26,Nigeria,72,Beijing Guoan FC,Right,4,4,RS,178,75,11
202848,G. Caprari,28,Italy,78,AC Monza,Right,4,3,LS,176,72,17
211513,T. Lawrence,28,Wales,72,Rangers FC,Right,3,4,RW,180,75,11
190499,K. Laribi,31,Tunisia,73,Urbs Reggina 1914 ,Right,4,4,LW,175,67,15
186682,Montoro,34,Spain,77,Real Oviedo,Right,3,3,LCM,181,72,18
230294,Adriano Bisesi,30,Brazil,81,RB Bragantino,Right,3,4,RS,188,83,11
215441,S. Guirassy,26,France,76,Stade Rennais FC,Right,3,3,SUB,187,82,9
253321,M. Corozo,29,Ecuador,68,LDU Quito,Right,2,2,SUB,177,79,24
231612,R. Del Castillo,26,France,73,Stade Brestois 29,Left,3,3,SUB,172,65,10
245367,X. Simons,19,Netherlands,73,PSV,Right,3,3,SUB,168,58,7
252308,A. Musrati,26,Libya,79,SC Braga,Right,2,2,CDM,189,83,8
213750,K. Sema,28,Sweden,72,Watford,Left,3,3,LWB,180,69,12
256402,C. Alcaraz,19,Argentina,71,Racing Club,Right,3,4,SUB,176,70,22
235889,C. Ünder,24,Turkey,79,Olympique de Marseille,Left,4,4,SUB,173,66,17
222331,L. Klostermann,26,Germany,80,RB Leipzig,Right,3,2,SUB,189,88,3
254566,P. Wimmer,21,Austria,76,VfL Wolfsburg,Right,4,4,RM,182,77,39
199763,B. Bereszyński,29,Poland,73,U.C. Sampdoria,Right,3,3,LB,183,77,18
192490,Juan Villar,34,Spain,70,SD Huesca,Right,4,3,SUB,182,72,18
240193,E. Rexhbeçaj,24,Kosovo,73,FC Augsburg,Left,3,3,LCM,182,73,13
227950,Yeray,27,Spain,80,Athletic Club de Bilbao,Right,3,2,SUB,182,79,5
201447,S. Lletget,29,United States,70,FC Dallas,Right,5,4,SUB,178,69,12
223689,W. Weghorst,29,Netherlands,79,Beşiktaş JK,Right,3,2,ST,197,84,10
143745,22 A. Turan,34,Turkey,69,Galatasaray SK,Right,4,3,SUB,177,82,66
270276,S. Sithembe,29,South Africa,70,Kaizer Chiefs,Right,5,2,SUB,170,62,6
164477,21 J. Mikel,33,Nigeria,70,Stoke City,Right,3,3,RDM,188,86,13
230374,Deiverson Kaio,38,Brazil,72,Flamengo,Left,5,2,SUB,174,74,28
245305,21 L. Dálves,28,Uruguay,80,,Right,3,3,RS,188,83,10
194020,Pelé,30,Guinea Bissau,70,Futebol Clube de Famalicão,Right,3,3,SUB,182,75,25
238050,C. Ejuke,24,Nigeria,76,Hertha BSC,Right,3,4,LM,174,72,40
232823,H. Kawabe,26,Japan,68,Grasshopper Club Zürich,Right,3,3,RCM,178,70,40
240683,L. Reis,22,Netherlands,71,Hamburger SV,Right,2,3,RCM,178,78,14
177666,21 M. Harnik,33,Austria,71,SV Werder Bremen,Right,4,3,RES,186,80,14
259586,H. Siquet,19,Belgium,70,Sport-Club Freiburg,Right,4,2,SUB,180,70,2
229593,M. Pjaca,27,Croatia,75,Juventus,Right,4,3,SUB,186,83,44
232985,T. Kunimoto,24,Japan,70,Casa Pia,Left,5,4,RCM,174,70,14
232862,S. Nakajima,27,Japan,76,FC Porto,Right,4,4,RES,165,67,50
220475,A. Grassi,27,Italy,72,Parma,Right,3,2,RES,183,75,27
199829,Timor,32,Spain,71,SD Huesca,Left,3,3,LDM,185,80,4
241925,C. Führich,24,Germany,74,VfB Stuttgart,Right,4,3,RCM,181,70,22
224069,K. Toko Ekambi,29,Cameroon,78,Olympique Lyonnais,Right,4,3,LW,185,74,7
219984,M. Aramu,27,Italy,74,Venezia FC,Left,3,3,CAM,180,69,10
201955,M. Haïdara,29,Mali,74,Racing Club de Lens,Left,3,3,LWB,179,76,21
210372,R. Ghezzal,30,Algeria,79,Beşiktaş JK,Left,3,4,RM,182,70,18
253268,22 F. Martínez,25,Uruguay,71,Club León,Right,3,3,SUB,175,74,9
258433,E. Matazo,20,Belgium,72,AS Monaco,Right,3,3,SUB,174,67,15
251852,K. Adeyemi,20,Germany,75,Borussia Dortmund,Left,3,4,RM,177,75,27
242351,22 T. Bunmathan,31,Thailand,70,Yokohama F. Marinos,Left,3,3,LB,171,62,5
204526,22 Hervías,28,Spain,70,Real Valladolid CF,Right,3,4,SUB,174,71,11
256903,Gonçalo Ramos,21,Portugal,75,SL Benfica,Right,4,2,ST,185,82,88
225040,D. Liotti,28,Italy,68,Urbs Reggina 1914 ,Left,3,2,LB,180,75,94
161648,22 H. Ben Arfa,34,France,75,LOSC Lille,Left,4,5,SUB,180,78,11
192086,A. Kokorin,31,Russia,72,Fiorentina,Right,3,4,RES,184,83,91
212230,Iuri Medeiros,27,Portugal,76,SC Braga,Left,3,4,RM,174,64,45
239704,K. Wagner,25,Germany,75,Philadelphia Union,Left,3,2,LB,182,78,27
205257,N. Sliti,29,Tunisia,76,Ettifaq FC,Right,3,4,LM,173,78,10
197061,J. Matip,30,Cameroon,84,Liverpool,Right,2,2,RCB,194,90,32
234612,J. Ikoné,24,France,78,Fiorentina,Left,3,4,SUB,175,73,11
229207,Àlex Corredera,26,Spain,72,CD Tenerife,Left,2,3,LCM,178,72,6
236260,22 A. Santamaría,29,Peru,72,Club Atlas,Right,3,3,RCB,184,79,5
195093,Willian José,30,Brazil,78,Real Betis Balompié,Right,4,4,SUB,189,91,12
251530,Nuno Tavares,22,Portugal,73,Olympique de Marseille,Left,4,3,LM,183,75,30
257057,A. Onana,20,Belgium,74,Everton,Right,4,3,SUB,195,76,8
218744,J. Byrne,26,Republic of Ireland,70,Shamrock Rovers,Right,3,3,RW,175,73,29
256167,E. Cañete,23,Argentina,70,Unión de Santa Fe,Right,3,3,SUB,175,74,10
223747,S. Kingsley,27,Scotland,71,Heart of Midlothian,Left,2,2,LCB,178,77,3
245741,J. Lindstrøm,22,Denmark,75,Eintracht Frankfurt,Right,3,3,SUB,182,66,29
239475,J. González,23,Mexico,71,Minnesota United FC,Right,3,3,SUB,173,68,6
246172,S. Chukwueze,23,Nigeria,79,Villarreal CF,Left,2,4,SUB,172,70,11
235355,D. Duarte,22,Cape Verde Islands,68,Fortuna Sittard,Right,3,3,LCM,177,72,6
221125,S. Driussi,26,Argentina,78,Austin FC,Right,2,3,CAM,179,79,7
233230,K. Mac Allister,24,Argentina,74,Argentinos Juniors,Right,3,2,RCB,175,72,4
214990,M. Catalán,29,Argentina,72,Club Atlético Talleres,Right,2,2,RCB,182,78,4
215700,L. O'Nien,27,United Kingdom,67,Sunderland,Right,4,2,SUB,174,74,13
224242,D. Luckassen,26,Netherlands,71,PSV,Right,3,2,SUB,186,78,26
244749,N. Aguerd,26,Morocco,80,West Ham United,Left,3,2,LCB,188,76,27
236295,Aarón,25,Spain,75,1. FSV Mainz 05,Left,3,3,LWB,178,70,3
253537,22 B. Castillo,22,Ecuador,76,Barcelona Sporting Club,Right,2,3,RB,171,64,26
247729,André Almeida,22,Portugal,73,Vitória de Guimarães,Right,3,3,LCM,176,70,70
205114,22 T. Inui,33,Japan,74,Cerezo Osaka,Right,4,4,SUB,169,69,8
237321,M. Berisha,24,Germany,73,Fenerbahçe SK,Right,3,3,SUB,188,79,11
231280,Iván Alejo,27,Spain,75,Cádiz CF,Right,3,4,RM,184,76,11
239368,M. Bakker,22,Netherlands,75,Bayer 04 Leverkusen,Left,2,2,SUB,185,85,5
230850,G. Cimirot,29,Bosnia and Herzegovina,71,Standard de Liège,Right,3,3,LDM,178,76,8
246814,Í. Jóhannesson,19,Iceland,67,F.C. København,Left,3,3,RM,180,72,8
254254,21 H. Fathi,26,Egypt,69,,Right,3,2,SUB,180,70,5
242045,M. Ashimeru,24,Ghana,71,RSC Anderlecht,Right,3,3,RCM,182,72,18
269509,D. Douděra,24,Czech Republic,72,SK Slavia Praha,Right,2,2,RB,175,66,21
261616,Q. Merlin,20,France,70,FC Nantes,Left,2,3,LWB,173,67,29
270571,Gabriel Sara,23,Brazil,73,Norwich City,Left,3,3,SUB,177,78,17
230406,Guilson Paiva,26,Brazil,78,Flamengo,Right,4,3,RW,173,72,21
254796,N. Madueke,20,United Kingdom,77,PSV,Left,4,4,RES,182,70,10
216549,A. Sørloth,26,Norway,76,RB Leipzig,Left,4,3,RM,194,90,19
238194,22 N. Bustos,22,Argentina,73,Girona FC,Right,2,3,SUB,176,64,19
188081,22 Alex Teixeira,31,Brazil,76,Beşiktaş JK,Right,4,4,LW,173,68,90
237003,S. Birindelli,22,Italy,75,AC Monza,Right,4,3,RM,175,70,19
267594,D. Jurásek,21,Czech Republic,71,SK Slavia Praha,Left,2,2,SUB,183,76,33
175105,15 W. Palacios,29,Honduras,65,Stoke City,Right,3,2,RES,178,71,8
253574,22 C. Melgar,26,Bolivia,70,Club Bolívar,Right,3,4,SUB,172,67,18
234570,Jota,23,Portugal,76,Celtic,Right,4,5,RW,175,67,17
192366,N. Otamendi,34,Argentina,81,SL Benfica,Right,3,2,RCB,182,78,30
203431,22 Leandro,28,Brazil,72,FC Tokyo,Right,3,3,RES,177,78,20
177358,M. Schneiderlin,32,France,74,OGC Nice,Right,4,3,SUB,186,79,6
226380,Hwang Hee Chan,26,Korea Republic,77,Wolverhampton Wanderers,Right,4,3,LW,177,77,11
1046,14 J. Rothen,35,France,71,Stade Malherbe Caen,Left,2,3,SUB,177,74,25
191066,21 F. Kroos,29,Germany,68,Eintracht Braunschweig,Right,3,3,CAM,184,80,18
231554,J. Justin,24,United Kingdom,76,Leicester City,Right,4,3,SUB,183,80,2
225659,G. Rodríguez,27,Argentina,81,Real Betis Balompié,Right,4,2,RDM,185,80,21
264335,D. Samek,18,Czech Republic,69,Lecce,Right,4,2,SUB,184,80,20
206436,Y. Benzia,27,Algeria,71,Dijon FCO,Right,4,4,SUB,179,77,31
215443,22 P. Zinckernagel,26,Denmark,74,Nottingham Forest,Right,3,4,CAM,175,70,11
229900,S. Lauper,25,Switzerland,70,BSC Young Boys,Right,3,2,SUB,186,73,30
144429,O. Wendt,36,Sweden,68,IFK Göteborg,Left,3,3,LB,181,82,17
202331,F. Quignon,29,Argentina,72,FC Dallas,Left,3,3,SUB,178,73,5
230463,Simão Acunha,34,Brazil,76,Clube Atlético Mineiro,Right,2,4,CAM,178,71,18
242530,N. Okafor,22,Switzerland,75,FC Red Bull Salzburg,Right,4,4,LS,185,85,77
236918,A. Dreyer,24,Denmark,74,FC Midtjylland,Left,3,3,ST,174,69,36
206058,M. De Sciglio,29,Italy,76,Juventus,Right,4,3,SUB,182,78,2
215107,H. Villalba,27,Paraguay,72,Club Libertad,Left,4,4,SUB,178,76,15
212947,J. Cabot,28,France,75,Racing Club de Lens,Right,3,3,SUB,164,64,19
225310,B. Thompson,26,United Kingdom,67,Peterborough United,Right,3,3,SUB,171,78,24
239818,Rúben Dias,25,Portugal,88,Manchester City,Right,4,2,RCB,187,82,3
231235,K. Amian,24,France,74,Spezia,Right,3,2,RES,180,78,27
253287,22 G. Neves,22,Uruguay,73,Club Nacional de Football,Right,4,2,LCM,171,72,8
227234,L. Tousart,25,France,75,Hertha BSC,Right,3,2,SUB,185,83,29
253945,21 Afsha,24,Egypt,71,,Right,4,2,CAM,168,66,22
264707,M. Avilés,35,Venezuela,69,Independiente Petrolero,Right,3,3,RCM,180,80,8
203324,16 Rodrigo Caio,21,Brazil,75,São Paulo,Right,3,2,RCB,182,70,3
189560,Iborra,34,Spain,75,Levante Unión Deportiva,Right,4,3,CDM,190,80,5
208054,L. Fernández,31,Argentina,70,Club Atlético Independiente,Right,5,3,SUB,176,74,9
241522,J. Wind,23,Denmark,76,VfL Wolfsburg,Right,3,3,SUB,190,82,23
215911,A. Hatem,31,Qatar,71,,Left,5,3,LCM,183,76,6
205589,C. Thompson,28,United Kingdom,66,Wycombe Wanderers,Right,3,2,SUB,178,77,8
214692,C. Cueva,30,Peru,75,Al Fateh,Right,4,3,LW,168,61,10
227995,L. Walsh,24,United Kingdom,68,Swansea City,Right,3,3,SUB,168,65,28
219259,R. Brown,26,United Kingdom,66,Forest Green Rovers,Right,4,3,CAM,175,78,29
266689,Y. Rodríguez,29,Uruguay,72,Club Nacional de Football,Right,3,2,RCM,175,72,5
202107,A. Morales,32,United States,71,New York City FC,Right,3,3,RDM,183,77,7
234100,G. Escobar,25,Argentina,73,UD Ibiza,Left,2,3,LB,171,70,24
242974,K. Sessa,21,Germany,68,1. FC Heidenheim 1846,Right,3,3,SUB,175,70,16
204152,J. Jønsson,29,Denmark,74,AEK Athens,Right,3,2,RCM,182,76,6
224019,Pedro Chirivella,25,Spain,77,FC Nantes,Right,3,3,LCM,178,66,5
225189,S. Bastoni,25,Italy,72,Spezia,Left,2,3,CDM,181,74,20
190445,17 E. Frimpong,24,Ghana,69,Arsenal Tula,Right,3,2,SUB,180,70,16
242393,B. Hussein,22,Sweden,71,AIK,Right,3,3,LCM,175,70,8
251412,S. Weissman,26,Israel,76,Real Valladolid CF,Right,4,3,ST,174,79,9
244393,Gonzalo Villar,24,Spain,74,U.C. Sampdoria,Right,3,4,SUB,181,73,4
241497,C. Dagba,23,France,74,RC Strasbourg Alsace,Right,2,3,SUB,170,62,2
200724,Nacho Fernández,32,Spain,82,Real Madrid CF,Right,4,2,SUB,180,76,6
244675,Sancet,22,Spain,76,Athletic Club de Bilbao,Right,4,4,CAM,188,72,8
255223,A. Adli,22,France,74,Bayer 04 Leverkusen,Left,3,4,SUB,174,60,21
199800,21 Z. Bergdich,31,Morocco,72,BB Erzurumspor,Left,2,3,SUB,178,69,21
232805,Bernardo,27,Brazil,71,FC Red Bull Salzburg,Left,3,3,SUB,186,76,95
222836,R. Ledson,24,United Kingdom,72,Preston North End,Right,2,2,SUB,175,69,18
211848,B. Zolinski,30,Germany,68,1. FC Kaiserslautern,Right,3,2,SUB,181,78,31
211382,22 I. Amadou,28,France,73,FC Metz,Right,3,3,SUB,183,81,32
200536,22 N. Schulz,28,Germany,75,Borussia Dortmund,Left,2,3,RES,181,83,14
243414,B. Williams,21,United Kingdom,73,Manchester United,Right,2,3,RES,182,63,33
198715,Sergio León,33,Spain,73,Real Valladolid CF,Right,4,3,SUB,178,73,7
241464,Pau Torres,25,Spain,83,Villarreal CF,Left,3,2,LCB,191,80,4
270046,L. Sadílek,26,Czech Republic,72,AC Sparta Praha,Right,3,2,RDM,179,64,18
228747,O. Idrissi,26,Morocco,76,Feyenoord,Right,2,4,SUB,175,78,26
259307,M. Gusto,19,France,75,Olympique Lyonnais,Right,3,3,RB,179,74,27
243686,Chiquinho,26,Portugal,73,SL Benfica,Right,3,4,SUB,174,68,22
253830,H. Dorrego,29,Uruguay,68,Club Deportivo Oriente Petrolero,Right,3,3,CAM,175,73,7
240351,S. Moutoussamy,25,Congo DR,72,FC Nantes,Left,3,3,SUB,176,72,8
201893,22 Recio,30,Spain,70,CD Leganés,Right,3,3,RDM,183,74,14
257899,K. Fujimoto,23,Japan,74,Gil Vicente FC,Left,4,3,CAM,176,68,10
246106,A. Herrera,23,Argentina,72,River Plate,Right,3,3,SUB,178,75,15
203280,V. Germain,32,France,73,Montpellier Hérault SC,Right,4,3,SUB,181,75,9
167397,Falcao,36,Colombia,76,Rayo Vallecano,Right,4,3,ST,177,72,3
231236,M. Cafaro,25,France,72,AS Saint-Étienne,Right,3,4,RM,178,74,18
243631,M. Camara,24,France,74,AS Saint-Étienne,Right,3,3,CDM,178,69,8
237629,A. Maier,23,Germany,76,FC Augsburg,Right,3,3,LF,186,79,10
240053,R. Aabid,30,France,70,Atakaş Hatayspor,Right,3,3,LCM,178,71,10
237499,A. Sabiri,25,Germany,72,U.C. Sampdoria,Right,4,3,LCM,186,80,11
252208,R. Yılmaz,21,Turkey,73,Rangers FC,Left,2,2,SUB,174,60,3
240262,J. Brimmer,24,Australia,69,Melbourne Victory,Right,3,3,CAM,169,68,22
239207,M. Gómez,25,Uruguay,78,Valencia CF,Right,3,3,ST,186,84,9
212170,M. Desler,27,Denmark,71,Toulouse Football Club,Right,3,2,RB,184,73,3
237383,A. Bastoni,23,Italy,84,Inter,Left,3,2,LCB,190,75,95
263704,22 Thaciano,26,Brazil,68,Altay SK,Right,3,2,LCM,182,74,16
225507,22 Pol Llonch,28,Spain,72,Willem II,Right,3,2,LCM,171,70,8
241496,T. Weah,22,United States,74,LOSC Lille,Right,3,3,SUB,185,66,22
236846,Kenny Rocha Santos,22,Cape Verde Islands,69,KV Oostende,Right,3,3,CAM,174,68,10
254142,J. Bell,23,New Zealand,69,Brøndby IF,Right,4,3,LCM,182,77,6
189059,J. Livermore,32,United Kingdom,71,West Bromwich Albion,Right,2,3,LDM,180,74,8
222273,Jiang Zhipeng,33,China PR,70,Shenzhen FC,Left,2,3,LWB,178,75,21
207877,J. Martínez,29,Venezuela,78,Atlanta United,Right,4,3,ST,170,69,7
241779,A. Bencharki,27,Morocco,72,,Right,3,4,SUB,179,70,17
231108,S. Hefti,24,Switzerland,74,Genoa,Right,3,2,RB,183,80,36
174549,21 M. Fernández,34,Chile,71,Colo-Colo,Right,4,5,SUB,176,72,14
237626,Y. Neyou,25,Cameroon,71,AS Saint-Étienne,Right,3,2,SUB,180,63,19
235522,Aleix Febas,26,Spain,69,Málaga CF,Right,3,4,LCM,172,64,10
49483,14 E. Djemba-Djemba,32,Cameroon,64,St. Mirren,Right,3,3,SUB,175,81,99
254548,M. Bard,21,France,75,OGC Nice,Left,3,3,LB,173,65,26
200700,A. Merkel,30,Kazakhstan,68,Gazişehir Gaziantep F.K.,Right,3,3,SUB,179,72,52
233943,Ronaldo Vieira,23,United Kingdom,71,U.C. Sampdoria,Right,3,3,CDM,178,70,14
135567,12 Nilmar,26,Brazil,83,Villarreal CF,Right,4,4,SUB,180,74,7
222715,22 Otávio,27,Brazil,74,FC Girondins de Bordeaux,Right,3,3,SUB,173,73,5
196150,T. Gutiérrez,37,Colombia,75,Deportivo Cali,Right,3,4,CAM,180,87,29
238072,22 E. Löwen,24,Germany,70,VfL Bochum 1848,Right,4,3,LCM,188,91,38
243032,Hugo Duro,22,Spain,77,Valencia CF,Left,4,3,SUB,180,76,19
251988,A. Colpani,23,Italy,71,AC Monza,Left,2,3,SUB,184,75,28
259365,21 M. Nahiri,28,Morocco,69,Al Ain,Right,4,2,RES,186,78,16
208822,22 Marcos Júnior,28,Brazil,71,Yokohama F. Marinos,Right,4,3,SUB,167,66,10
253177,Y. Musah,19,United States,73,Valencia CF,Right,3,4,SUB,178,73,4
229221,22 William,26,Brazil,73,VfL Wolfsburg,Right,3,3,RES,171,67,2
240716,M. Olivera,24,Uruguay,77,Napoli,Left,3,3,SUB,184,78,17
167665,N. Domingo,37,Argentina,73,Club Atlético Banfield,Right,3,3,RDM,174,70,5
212196,P. Sisto,27,Denmark,68,FC Midtjylland,Right,4,3,SUB,171,64,7
242794,I. Louza,23,Morocco,74,Watford,Left,3,4,SUB,178,65,6
253139,S. Pierotti,21,Argentina,70,Club Atlético Colón,Right,3,3,RCM,189,83,30
234913,C. Fassnacht,28,Switzerland,76,BSC Young Boys,Right,3,3,RM,185,77,16
232270,T. Fosu-Mensah,24,Netherlands,73,Bayer 04 Leverkusen,Right,3,3,SUB,185,80,24
231242,A. Ounas,25,Algeria,73,Napoli,Left,4,4,RES,172,65,33
211221,M. Boyle,29,Australia,71,Hibernian,Right,3,3,RM,172,70,77
228010,22 Hwang In beom,24,Korea Republic,72,FC Seoul,Right,5,4,RES,177,70,96
255684,Leonai,27,Brazil,70,Barcelona Sporting Club,Right,3,2,RDM,174,73,22
188408,11 Thiaguinho,25,Brazil,68,Fluminense,Right,2,3,SUB,169,72,19
200630,J. Forrest,30,Scotland,73,Celtic,Right,3,4,SUB,175,77,49
226035,J. Morris,27,United States,72,Seattle Sounders FC,Right,2,3,LM,183,85,13
225645,16 G. De Arrascaeta,21,Uruguay,73,Cruzeiro,Right,5,4,LCM,172,67,10
224428,J. Otero,27,Colombia,73,Real Sporting de Gijón,Right,3,4,RW,181,74,19
202685,S. Zaza,31,Italy,73,Torino F.C.,Left,3,4,SUB,186,78,7
193881,F. Đuričić,30,Serbia,75,U.C. Sampdoria,Right,4,4,SUB,176,69,7
200857,22 M. Leitner,28,Germany,70,FC Zürich,Right,4,3,SUB,178,67,78
206042,22 J. Dezi,29,Italy,69,Venezia FC,Right,3,3,RES,178,68,6
257558,22 Rubén Díez,27,Spain,69,CD Tenerife,Right,3,4,SUB,166,62,19
204311,K. Zouma,27,France,80,West Ham United,Right,3,2,RCB,190,95,4
243237,L. Pellegrini,23,Italy,76,Juventus,Left,4,3,SUB,178,72,17
230375,Josué Chiamulera,30,Brazil,82,Club Athletico Paranaense,Right,3,2,RCB,185,80,6
190156,Rubén Pérez,33,Spain,75,Panathinaikos FC,Right,3,2,LCM,178,72,4
239978,D. Man,23,Romania,71,Parma,Left,3,4,RM,183,82,98
267573,L. Sánchez,28,Argentina,68,Argentinos Juniors,Right,3,2,LWB,169,66,14
238049,P. Pomykal,22,United States,69,FC Dallas,Left,3,2,LCM,173,73,19
23174,14 J. Riquelme,35,Argentina,79,Boca Juniors,Right,4,4,CAM,183,79,10
206098,Patric,29,Spain,75,Lazio,Right,3,2,SUB,184,72,4
225853,R. Raveloson,25,Madagascar,68,AJ Auxerre,Right,3,3,SUB,182,73,11
235717,B. Özcan,24,Turkey,71,İstanbul Başakşehir FK,Right,3,3,SUB,178,72,12
199739,Josué,31,Portugal,72,Legia Warszawa,Left,2,4,RCM,174,68,27
260478,S. Thomas,23,Wales,71,Huddersfield Town,Right,3,3,SUB,185,75,22
235424,D. Samassékou,26,Mali,76,TSG Hoffenheim,Right,3,3,CDM,175,70,18
197300,21 A. Said,34,Egypt,72,,Right,4,3,CAM,176,72,19
246771,M. Castro,26,Uruguay,73,Estudiantes de La Plata,Right,3,3,RM,171,73,20
209316,T. Haye,27,Netherlands,72,SC Heerenveen,Right,4,3,RCM,177,74,33
